participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.random_treatment_ids,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,session.config.name,session.params,informed_consent.1.player.id_in_group,informed_consent.1.player.role,informed_consent.1.player.payoff,informed_consent.1.player.consent_given,informed_consent.1.group.id_in_subsession,informed_consent.1.subsession.round_number,demographics.1.player.id_in_group,demographics.1.player.role,demographics.1.player.payoff,demographics.1.player.age,demographics.1.player.gender,demographics.1.player.highest_education,demographics.1.player.country,demographics.1.player.workexperience,demographics.1.group.id_in_subsession,demographics.1.subsession.round_number,instructions_sliders.1.player.id_in_group,instructions_sliders.1.player.role,instructions_sliders.1.player.payoff,instructions_sliders.1.player.instruction_q1,instructions_sliders.1.player.instruction_q2,instructions_sliders.1.player.instruction_q3,instructions_sliders.1.group.id_in_subsession,instructions_sliders.1.subsession.round_number,sliders.1.player.id_in_group,sliders.1.player.role,sliders.1.player.payoff,sliders.1.player.iteration,sliders.1.player.num_correct,sliders.1.player.control,sliders.1.group.id_in_subsession,sliders.1.group.minimum_amount,sliders.1.group.chosen_effort,sliders.1.subsession.round_number,feedback.1.player.id_in_group,feedback.1.player.role,feedback.1.player.payoff,feedback.1.player.feedback_text,feedback.1.group.id_in_subsession,feedback.1.subsession.round_number,payment_info.1.player.id_in_group,payment_info.1.player.role,payment_info.1.player.payoff,payment_info.1.group.id_in_subsession,payment_info.1.subsession.round_number,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.item1control,survey.1.player.item1trust,survey.1.player.item1autocontrol,survey.1.player.item1monitoring,survey.1.player.item2control,survey.1.player.item2trust,survey.1.player.item2autocontrol,survey.1.player.item2monitoring,survey.1.player.item3control,survey.1.player.item3trust,survey.1.player.item3autocontrol,survey.1.player.item3monitoring,survey.1.player.item4trust,survey.1.player.item4control,survey.1.player.item4autocontrol,survey.1.player.item4monitoring,survey.1.player.item5trust,survey.1.player.item5control,survey.1.player.item5autocontrol,survey.1.player.item5monitoring,survey.1.group.id_in_subsession,survey.1.subsession.round_number,survey.2.player.id_in_group,survey.2.player.role,survey.2.player.payoff,survey.2.player.item1control,survey.2.player.item1trust,survey.2.player.item1autocontrol,survey.2.player.item1monitoring,survey.2.player.item2control,survey.2.player.item2trust,survey.2.player.item2autocontrol,survey.2.player.item2monitoring,survey.2.player.item3control,survey.2.player.item3trust,survey.2.player.item3autocontrol,survey.2.player.item3monitoring,survey.2.player.item4trust,survey.2.player.item4control,survey.2.player.item4autocontrol,survey.2.player.item4monitoring,survey.2.player.item5trust,survey.2.player.item5control,survey.2.player.item5autocontrol,survey.2.player.item5monitoring,survey.2.group.id_in_subsession,survey.2.subsession.round_number,survey.3.player.id_in_group,survey.3.player.role,survey.3.player.payoff,survey.3.player.item1control,survey.3.player.item1trust,survey.3.player.item1autocontrol,survey.3.player.item1monitoring,survey.3.player.item2control,survey.3.player.item2trust,survey.3.player.item2autocontrol,survey.3.player.item2monitoring,survey.3.player.item3control,survey.3.player.item3trust,survey.3.player.item3autocontrol,survey.3.player.item3monitoring,survey.3.player.item4trust,survey.3.player.item4control,survey.3.player.item4autocontrol,survey.3.player.item4monitoring,survey.3.player.item5trust,survey.3.player.item5control,survey.3.player.item5autocontrol,survey.3.player.item5monitoring,survey.3.group.id_in_subsession,survey.3.subsession.round_number,survey.4.player.id_in_group,survey.4.player.role,survey.4.player.payoff,survey.4.player.item1control,survey.4.player.item1trust,survey.4.player.item1autocontrol,survey.4.player.item1monitoring,survey.4.player.item2control,survey.4.player.item2trust,survey.4.player.item2autocontrol,survey.4.player.item2monitoring,survey.4.player.item3control,survey.4.player.item3trust,survey.4.player.item3autocontrol,survey.4.player.item3monitoring,survey.4.player.item4trust,survey.4.player.item4control,survey.4.player.item4autocontrol,survey.4.player.item4monitoring,survey.4.player.item5trust,survey.4.player.item5control,survey.4.player.item5autocontrol,survey.4.player.item5monitoring,survey.4.group.id_in_subsession,survey.4.subsession.round_number,survey.5.player.id_in_group,survey.5.player.role,survey.5.player.payoff,survey.5.player.item1control,survey.5.player.item1trust,survey.5.player.item1autocontrol,survey.5.player.item1monitoring,survey.5.player.item2control,survey.5.player.item2trust,survey.5.player.item2autocontrol,survey.5.player.item2monitoring,survey.5.player.item3control,survey.5.player.item3trust,survey.5.player.item3autocontrol,survey.5.player.item3monitoring,survey.5.player.item4trust,survey.5.player.item4control,survey.5.player.item4autocontrol,survey.5.player.item4monitoring,survey.5.player.item5trust,survey.5.player.item5control,survey.5.player.item5autocontrol,survey.5.player.item5monitoring,survey.5.group.id_in_subsession,survey.5.subsession.round_number,trust.1.player.id_in_group,trust.1.player.role,trust.1.player.payoff,trust.1.player.control,trust.1.group.id_in_subsession,trust.1.group.minimum_amount,trust.1.group.chosen_effort,trust.1.group.chosen_effort_min5,trust.1.group.chosen_effort_min10,trust.1.group.chosen_effort_min20,trust.1.subsession.round_number
54,rd0le3as,,0,13,13,payment_info,PaymentInfo,05:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",54,,0,1,1,1,54,,0,Prefer not to say,Female,Trade School,Iceland,7,1,1,54,,0,No,Yes,15,1,1,2,,40,1,8,20,28,No,8,1,54,,0,,1,1,54,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,ad4oh8sg,,0,13,13,payment_info,PaymentInfo,05:04.9,1,,,15,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",55,,0,1,1,1,55,,0,Prefer not to say,Female,Prefer not to say,Slovakia,8,1,1,55,,0,No,Yes,15,1,1,1,,15,0,0,5,29,No,3,1,55,,0,,1,1,55,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,qy1ig4rj,,0,13,13,payment_info,PaymentInfo,06:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",56,,0,1,1,1,56,,0,Prefer not to say,Prefer not to say,Trade School,Mozambique,5,1,1,56,,0,No,Yes,15,1,1,2,,40,1,3,5,29,No,3,1,56,,0,,1,1,56,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,ip9st3rt,,0,13,13,payment_info,PaymentInfo,06:04.9,1,,,30,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",57,,0,1,1,1,57,,0,55-,Female,Prefer not to say,Sierra Leone,6,1,1,57,,0,No,Yes,15,1,1,1,,30,0,0,10,30,No,6,1,57,,0,,1,1,57,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,ey5da3nu,,0,13,13,payment_info,PaymentInfo,07:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",58,,0,1,1,1,58,,0,45-54,Female,Trade School,Paraguay,2,1,1,58,,0,No,Yes,15,1,1,2,,40,1,6,10,30,No,6,1,58,,0,,1,1,58,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,gr9eg5sc,,0,13,13,payment_info,PaymentInfo,07:04.9,1,,,25,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",59,,0,1,1,1,59,,0,55-,Male,High School or lower,Saudi Arabia,8,1,1,59,,0,No,Yes,15,1,1,1,,25,0,0,20,31,No,5,1,59,,0,,1,1,59,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,zp3hv0kx,,0,13,13,payment_info,PaymentInfo,08:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",60,,0,1,1,1,60,,0,45-54,Male,Trade School,Dominica,1,1,1,60,,0,No,Yes,15,1,1,2,,40,1,5,20,31,No,5,1,60,,0,,1,1,60,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,ni6lt3jl,,0,13,13,payment_info,PaymentInfo,08:04.9,1,,,15,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",61,,0,1,1,1,61,,0,45-54,Male,Trade School,Cook Islands,7,1,1,61,,0,No,Yes,15,1,1,1,,15,0,0,5,32,Yes,3,1,61,,0,,1,1,61,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,yb0jl7wl,,0,13,13,payment_info,PaymentInfo,09:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",62,,0,1,1,1,62,,0,45-54,Other,High School or lower,Reunion,5,1,1,62,,0,No,Yes,15,1,1,2,,40,1,3,5,32,Yes,3,1,62,,0,,1,1,62,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,xg0qb5cz,,0,13,13,payment_info,PaymentInfo,09:04.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",63,,0,1,1,1,63,,0,35-44,Prefer not to say,High School or lower,Maldives,8,1,1,63,,0,No,Yes,15,1,1,1,,40,0,0,10,33,No,8,1,63,,0,,1,1,63,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,yv0qk8vx,,0,13,13,payment_info,PaymentInfo,10:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",64,,0,1,1,1,64,,0,18-24,Male,Trade School,Cameroon,2,1,1,64,,0,No,Yes,15,1,1,2,,40,1,8,10,33,No,8,1,64,,0,,1,1,64,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,kt9fw9ur,,0,13,13,payment_info,PaymentInfo,10:04.9,1,,,30,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",65,,0,1,1,1,65,,0,Prefer not to say,Other,High School or lower,Japan,1,1,1,65,,0,No,Yes,15,1,1,1,,30,0,0,20,34,Yes,6,1,65,,0,,1,1,65,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,pz7fu0ti,,0,13,13,payment_info,PaymentInfo,11:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",66,,0,1,1,1,66,,0,35-44,Prefer not to say,High School or lower,Samoa,2,1,1,66,,0,No,Yes,15,1,1,2,,40,1,6,20,34,Yes,6,1,66,,0,,1,1,66,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,sa4xi4wu,,0,13,13,payment_info,PaymentInfo,11:04.9,1,,,0,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",67,,0,1,1,1,67,,0,35-44,Other,Prefer not to say,Iran,8,1,1,67,,0,No,Yes,15,1,1,1,,0,0,0,5,35,No,0,1,67,,0,,1,1,67,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,fj5ro7jd,,0,13,13,payment_info,PaymentInfo,12:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",68,,0,1,1,1,68,,0,18-24,Male,Bachelors Degree,Switzerland,5,1,1,68,,0,No,Yes,15,1,1,2,,40,1,0,5,35,No,0,1,68,,0,,1,1,68,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,nk8rj7bf,,0,13,13,payment_info,PaymentInfo,12:04.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",69,,0,1,1,1,69,,0,18-24,Prefer not to say,Ph.D. or higher,Slovenia,3,1,1,69,,0,No,Yes,15,1,1,1,,40,0,0,10,36,No,8,1,69,,0,,1,1,69,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,ok9yz8pd,,0,13,13,payment_info,PaymentInfo,13:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",70,,0,1,1,1,70,,0,45-54,Other,Bachelors Degree,Ethiopia,6,1,1,70,,0,No,Yes,15,1,1,2,,40,1,8,10,36,No,8,1,70,,0,,1,1,70,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,fi4lf2fq,,0,13,13,payment_info,PaymentInfo,13:04.9,1,,,30,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",71,,0,1,1,1,71,,0,35-44,Female,Masters Degree,Israel,5,1,1,71,,0,No,Yes,15,1,1,1,,30,0,0,20,37,Yes,6,1,71,,0,,1,1,71,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,qe8em6ug,,0,13,13,payment_info,PaymentInfo,14:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",72,,0,1,1,1,72,,0,Prefer not to say,Female,Ph.D. or higher,Liberia,6,1,1,72,,0,No,Yes,15,1,1,2,,40,1,6,20,37,Yes,6,1,72,,0,,1,1,72,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,jp8rn4kc,,0,13,13,payment_info,PaymentInfo,14:04.9,1,,,5,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",73,,0,1,1,1,73,,0,Prefer not to say,Prefer not to say,High School or lower,Aruba,5,1,1,73,,0,No,Yes,15,1,1,1,,5,0,0,5,38,Yes,1,1,73,,0,,1,1,73,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,xv3ys6zo,,0,13,13,payment_info,PaymentInfo,15:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",74,,0,1,1,1,74,,0,55-,Male,Ph.D. or higher,Bolivia,2,1,1,74,,0,No,Yes,15,1,1,2,,40,1,1,5,38,Yes,1,1,74,,0,,1,1,74,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,uv7jm2og,,0,13,13,payment_info,PaymentInfo,15:04.9,1,,,35,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",75,,0,1,1,1,75,,0,45-54,Male,Masters Degree,Faroe Islands,6,1,1,75,,0,No,Yes,15,1,1,1,,35,0,0,10,39,No,7,1,75,,0,,1,1,75,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,rr2at4kd,,0,13,13,payment_info,PaymentInfo,16:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",76,,0,1,1,1,76,,0,25-34,Prefer not to say,Bachelors Degree,San Marino,4,1,1,76,,0,No,Yes,15,1,1,2,,40,1,7,10,39,No,7,1,76,,0,,1,1,76,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,yk8dj1gx,,0,13,13,payment_info,PaymentInfo,16:04.9,1,,,30,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",77,,0,1,1,1,77,,0,Prefer not to say,Other,Bachelors Degree,Slovakia,3,1,1,77,,0,No,Yes,15,1,1,1,,30,0,0,20,40,No,6,1,77,,0,,1,1,77,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,gz0xo9nv,,0,13,13,payment_info,PaymentInfo,17:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",78,,0,1,1,1,78,,0,45-54,Other,Trade School,Mauritius,8,1,1,78,,0,No,Yes,15,1,1,2,,40,1,6,20,40,No,6,1,78,,0,,1,1,78,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,iz3de9qu,,0,13,13,payment_info,PaymentInfo,17:04.9,1,,,20,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",79,,0,1,1,1,79,,0,55-,Prefer not to say,Trade School,Kazakhstan,1,1,1,79,,0,No,Yes,15,1,1,1,,20,0,0,5,41,Yes,4,1,79,,0,,1,1,79,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,fj0gz3mq,,0,13,13,payment_info,PaymentInfo,18:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",80,,0,1,1,1,80,,0,45-54,Female,High School or lower,Belize,8,1,1,80,,0,No,Yes,15,1,1,2,,40,1,4,5,41,Yes,4,1,80,,0,,1,1,80,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,cz7ly3pu,,0,13,13,payment_info,PaymentInfo,18:04.9,1,,,15,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",81,,0,1,1,1,81,,0,35-44,Female,Ph.D. or higher,Sweden,5,1,1,81,,0,No,Yes,15,1,1,1,,15,0,0,10,42,Yes,3,1,81,,0,,1,1,81,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,kw8gq7gl,,0,13,13,payment_info,PaymentInfo,19:02.9,1,,,40,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",82,,0,1,1,1,82,,0,Prefer not to say,Female,Bachelors Degree,Liberia,6,1,1,82,,0,No,Yes,15,1,1,2,,40,1,3,10,42,Yes,3,1,82,,0,,1,1,82,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,od8qq4ei,,0,13,13,payment_info,PaymentInfo,19:04.9,1,,,5,,xuhmiv3r,,,,,0,0.01,0.25,sliders,"{'trial_delay': 1.0, 'retry_delay': 0.1, 'num_sliders': 24, 'num_columns': 3, 'attempts_per_slider': 1}",83,,0,1,1,1,83,,0,25-34,Prefer not to say,High School or lower,Cuba,6,1,1,83,,0,No,Yes,15,1,1,1,,5,0,0,20,43,No,1,1,83,,0,,1,1,83,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
